date,P,T,E,Q,Qmm
10/11/1990,0,6.3,0.6,670,0.1608
11/11/1990,0,6.6,0.6,670,0.1608
12/11/1990,0,8.6,0.8,670,0.1608
13/11/1990,1.1,9,0.8,670,0.1608
14/11/1990,0,7.2,0.7,670,0.1608
15/11/1990,0,7.9,0.7,835,0.2004
16/11/1990,1.3,5.6,0.6,750,0.18
17/11/1990,0,1.1,0.3,670,0.1608
18/11/1990,0,2.4,0.4,670,0.1608
19/11/1990,0,5.2,0.5,670,0.1608
20/11/1990,1.3,7,0.6,670,0.1608
21/11/1990,0.2,4.8,0.5,670,0.1608
22/11/1990,0,0.9,0.3,750,0.18
23/11/1990,0.5,-0.1,0.2,750,0.18
24/11/1990,0,1.6,0.3,750,0.18
25/11/1990,4.1,2.9,0.4,525,0.126
26/11/1990,1.1,-1.1,0.2,670,0.1608
27/11/1990,3.4,-2.7,0.1,750,0.18
28/11/1990,1.6,-2.8,0.1,750,0.18
29/11/1990,0,-3.1,0.1,670,0.1608
30/11/1990,0,-4.2,0,670,0.1608
01/12/1990,0,-5.3,0,670,0.1608
02/12/1990,0,-3.8,0.1,670,0.1608
03/12/1990,1.6,3.7,0.4,595,0.1428
04/12/1990,9,4.7,0.4,670,0.1608
05/12/1990,0.6,2.9,0.3,1250,0.3
06/12/1990,0,0.9,0.2,1030,0.2472
07/12/1990,0.8,5.9,0.5,835,0.2004
08/12/1990,6.2,11.2,0.7,750,0.18
09/12/1990,0,7,0.5,835,0.2004
10/12/1990,0,9.9,0.6,750,0.18
11/12/1990,4.8,11.9,0.7,750,0.18
12/12/1990,7.1,9.7,0.6,835,0.2004
13/12/1990,11.2,6.6,0.5,930,0.2232
14/12/1990,6.2,4.5,0.4,1360,0.3264
15/12/1990,3.6,6.1,0.5,1490,0.3576
16/12/1990,7.1,3.4,0.3,1490,0.3576
17/12/1990,2.7,2.7,0.3,2070,0.4968
18/12/1990,0.1,-1.9,0.1,1910,0.4584
19/12/1990,0.4,-2.4,0.1,1360,0.3264
20/12/1990,1,-0.6,0.2,1250,0.3
21/12/1990,2.7,2.3,0.3,1130,0.2712
22/12/1990,0,-0.4,0.2,1130,0.2712
23/12/1990,3,1.4,0.3,1030,0.2472
24/12/1990,2.7,7.6,0.5,1130,0.2712
25/12/1990,0.1,7,0.5,1130,0.2712
26/12/1990,0,5.9,0.4,930,0.2232
27/12/1990,1.1,10.5,0.6,1030,0.2472
28/12/1990,3.1,9.8,0.6,930,0.2232
29/12/1990,6.4,9.3,0.6,1130,0.2712
30/12/1990,15.8,8,0.5,1360,0.3264
31/12/1990,3.7,7.3,0.5,4610,1.1064
01/01/1991,0.3,-7,0,4490,1.0776
02/01/1991,2.1,-6.4,0,3540,0.8496
03/01/1991,3.1,-5,0,3320,0.7968
04/01/1991,3.1,-1.7,0.1,3110,0.7464
05/01/1991,0,-0.2,0.2,3320,0.7968
06/01/1991,0,-1.8,0.1,2900,0.696
07/01/1991,0.2,-3.3,0.1,2700,0.648
08/01/1991,7.1,1,0.3,2700,0.648
09/01/1991,3.4,2.3,0.3,3110,0.7464
10/01/1991,9.8,0.5,0.3,3540,0.8496
11/01/1991,4.4,0.7,0.3,5000,1.2
12/01/1991,6.4,-1.7,0.2,5300,1.272
13/01/1991,0,-4.8,0,3540,0.8496
14/01/1991,0,-8.4,0,2900,0.696
15/01/1991,0,-7.7,0,2300,0.552
16/01/1991,0,-11.4,0,2900,0.696
17/01/1991,0,-8.6,0,3100,0.744
18/01/1991,0,-2,0.1,3200,0.768
19/01/1991,3.8,4,0.4,2900,0.696
20/01/1991,0.1,4.4,0.5,2900,0.696
21/01/1991,1,0.9,0.3,2320,0.5568
22/01/1991,4.3,3.2,0.4,2700,0.648
23/01/1991,0.3,6.4,0.6,4750,1.14
24/01/1991,0.1,-0.4,0.2,6100,1.464
25/01/1991,0,-3.7,0.1,4010,0.9624
26/01/1991,7.7,0.3,0.3,4010,0.9624
27/01/1991,14.3,2.2,0.4,5550,1.332
28/01/1991,0.5,-0.7,0.2,8000,1.92
29/01/1991,2.4,1.4,0.4,7350,1.764
30/01/1991,2.7,2.2,0.4,7000,1.68
31/01/1991,0,-0.6,0.2,5850,1.404
01/02/1991,2.8,1.4,0.4,5550,1.332
02/02/1991,3.4,8.6,0.8,6100,1.464
03/02/1991,0.2,5.6,0.6,7650,1.836
04/02/1991,16.6,6.8,0.7,5300,1.272
05/02/1991,15.3,7.8,0.8,11600,2.784
06/02/1991,4.9,6.9,0.7,20200,4.848
07/02/1991,1.3,8.3,0.8,19200,4.608
08/02/1991,2.2,7.7,0.8,18200,4.368
09/02/1991,8.3,10.7,1,17700,4.248
10/02/1991,1.4,8.7,0.9,18200,4.368
11/02/1991,8.9,8,0.9,16700,4.008
12/02/1991,2.6,7.8,0.8,16300,3.912
13/02/1991,0.9,6,0.7,14500,3.48
14/02/1991,1,5.2,0.7,13200,3.168
15/02/1991,7.2,-3,0.1,11200,2.688
16/02/1991,1.9,-5.2,0,10800,2.592
17/02/1991,8.5,-4.1,0.1,9350,2.244
18/02/1991,3.7,-2.7,0.2,8000,1.92
19/02/1991,0.8,-2.5,0.2,7350,1.764
20/02/1991,0.3,-2,0.2,6700,1.608
21/02/1991,0,-0.9,0.3,7650,1.836
22/02/1991,2.4,-0.6,0.3,7350,1.764
23/02/1991,0.5,-0.2,0.4,8300,1.992
24/02/1991,0,-0.9,0.3,7350,1.764
25/02/1991,0,-2.4,0.2,6700,1.608
26/02/1991,0,-3,0.2,6700,1.608
27/02/1991,0,-2.8,0.2,5850,1.404
28/02/1991,1.8,0.7,0.5,5850,1.404
01/03/1991,0,0.6,0.5,5550,1.332
02/03/1991,1.2,1.2,0.5,5550,1.332
03/03/1991,0.2,5.5,0.9,6100,1.464
04/03/1991,2.8,7.2,1.1,7000,1.68
05/03/1991,0.4,6.1,1,8650,2.076
06/03/1991,1.6,7.5,1.1,7350,1.764
07/03/1991,0,5.4,1,7350,1.764
08/03/1991,0,2.9,0.7,7650,1.836
09/03/1991,5.9,5.3,0.9,7350,1.764
10/03/1991,14.4,6,1.1,7350,1.764
11/03/1991,9.6,9.5,1.4,11600,2.784
12/03/1991,0.5,10,1.4,20200,4.848
13/03/1991,0,7.1,1.2,20700,4.968
14/03/1991,6.8,7.1,1.2,19200,4.608
15/03/1991,0.5,6.5,1.2,19200,4.608
16/03/1991,2,2.3,0.7,16300,3.912
17/03/1991,0.2,5.7,1.1,14100,3.384
18/03/1991,0.8,4.7,1,11600,2.784
19/03/1991,3.8,4.1,1,10400,2.496
20/03/1991,3,4.4,1,9700,2.328
21/03/1991,1.4,5.3,1.1,9350,2.244
22/03/1991,4.1,6,1.2,8650,2.076
23/03/1991,1.9,6.6,1.3,7650,1.836
24/03/1991,1.2,9,1.6,7000,1.68
25/03/1991,4.8,10.6,1.7,6400,1.536
26/03/1991,3,7.6,1.4,7650,1.836
27/03/1991,7,5.9,1.2,7000,1.68
28/03/1991,2.2,3.4,1,7350,1.764
29/03/1991,5.8,1.9,0.8,7650,1.836
30/03/1991,4,2.2,0.8,7650,1.836
31/03/1991,1,1.9,0.8,7650,1.836
01/04/1991,1.5,3.9,1.1,8000,1.92
02/04/1991,5.9,6.3,1.4,8300,1.992
03/04/1991,2.7,3.9,1.1,9700,2.328
04/04/1991,8.7,3.2,1,10100,2.424
05/04/1991,3,1.6,0.8,11600,2.784
06/04/1991,1.3,0.5,0.7,12400,2.976
07/04/1991,0,1.9,0.9,12000,2.88
08/04/1991,0,6.5,1.5,10400,2.496
09/04/1991,0,10.2,2,10100,2.424
10/04/1991,1.9,10.8,2.1,9000,2.16
11/04/1991,1.8,7.5,1.6,9000,2.16
12/04/1991,0,8.9,1.8,8650,2.076
13/04/1991,0,10.3,2,7650,1.836
14/04/1991,0.2,10.2,2.1,6100,1.464
15/04/1991,0.1,11.1,2.2,6400,1.536
16/04/1991,0,10,2.1,5850,1.404
17/04/1991,0.6,4,1.2,5850,1.404
18/04/1991,1.3,3.6,1.2,5550,1.332
19/04/1991,0,3.6,1.2,5000,1.2
20/04/1991,0.7,5.7,1.5,4490,1.0776
21/04/1991,1,5.6,1.5,3770,0.9048
22/04/1991,5.9,8.4,1.9,3770,0.9048
23/04/1991,15.7,9.8,2.1,4750,1.14
24/04/1991,5,7.3,1.8,7000,1.68
25/04/1991,5.6,4.9,1.4,5300,1.272
26/04/1991,5.8,3.3,1.2,6100,1.464
27/04/1991,2.9,3.5,1.2,6100,1.464
28/04/1991,2.8,4.1,1.3,6100,1.464
29/04/1991,0,5,1.5,6700,1.608
30/04/1991,7.5,7.3,1.8,6100,1.464
01/05/1991,7.9,7.6,1.9,7000,1.68
02/05/1991,6.6,4.6,1.5,9350,2.244
03/05/1991,3.8,3.9,1.4,9700,2.328
04/05/1991,5.9,3.1,1.2,10100,2.424
05/05/1991,0.6,3.8,1.4,10800,2.592
06/05/1991,0,5.5,1.6,11200,2.688
07/05/1991,0,5.9,1.7,10400,2.496
08/05/1991,0,11,2.5,8300,1.992
09/05/1991,5.3,10.4,2.4,7350,1.764
10/05/1991,0,10.2,2.4,6700,1.608
11/05/1991,0,12.2,2.7,6700,1.608
12/05/1991,0,12.3,2.8,6400,1.536
13/05/1991,0,13.8,3,5300,1.272
14/05/1991,0,14.1,3.1,5300,1.272
15/05/1991,0,17.7,3.7,4750,1.14
16/05/1991,1.3,18.8,3.9,4490,1.0776
17/05/1991,19.5,12.2,2.8,4490,1.0776
18/05/1991,3.9,6.8,1.9,7000,1.68
19/05/1991,3.3,11.2,2.7,6700,1.608
20/05/1991,1.1,10.5,2.6,5300,1.272
21/05/1991,14.8,12.8,3,5000,1.2
22/05/1991,3.9,13.1,3,5550,1.332
23/05/1991,42.3,12.6,2.9,7350,1.764
24/05/1991,0.8,8.5,2.3,30300,7.272
25/05/1991,1.3,11.2,2.7,25000,6
26/05/1991,19.2,14,3.2,21200,5.088
27/05/1991,2.3,9.5,2.4,24500,5.88
28/05/1991,0,17.7,3.8,20700,4.968
29/05/1991,0,18.9,4,17200,4.128
30/05/1991,0.1,19.6,4.2,12400,2.976
31/05/1991,15,17.3,3.8,9700,2.328
01/06/1991,2.1,16.7,3.7,18700,4.488
02/06/1991,7,16.9,3.8,12000,2.88
03/06/1991,1,18.7,4.1,10100,2.424
04/06/1991,9.7,18.3,4,8300,1.992
05/06/1991,1.1,15.1,3.5,10400,2.496
06/06/1991,1.5,14.3,3.3,9000,2.16
07/06/1991,0,13.1,3.1,7350,1.764
08/06/1991,0,13,3.1,7000,1.68
09/06/1991,0,18,4,5850,1.404
10/06/1991,5.3,19,4.2,5000,1.2
11/06/1991,2.4,18,4,5000,1.2
12/06/1991,8.1,16.5,3.8,5300,1.272
13/06/1991,1.3,14.2,3.3,5850,1.404
14/06/1991,5.8,12.7,3.1,3770,0.9048
15/06/1991,20.2,10.1,2.6,6100,1.464
16/06/1991,13.2,7.6,2.2,9700,2.328
17/06/1991,0,11.7,2.9,14500,3.48
18/06/1991,0,13.9,3.3,10800,2.592
19/06/1991,0,14.3,3.4,8300,1.992
20/06/1991,0,15.7,3.6,8000,1.92
21/06/1991,3.3,17.9,4,7000,1.68
22/06/1991,4.7,16.4,3.7,6400,1.536
23/06/1991,0.2,18.3,4.1,5850,1.404
24/06/1991,0.3,14.5,3.4,5000,1.2
25/06/1991,0,15.4,3.5,4750,1.14
26/06/1991,0,18.6,4.1,4490,1.0776
27/06/1991,14.3,15.9,3.7,4250,1.02
28/06/1991,0,17.7,3.9,5000,1.2
29/06/1991,0,17.5,3.9,4010,0.9624
30/06/1991,0,14.9,3.4,3110,0.7464
01/07/1991,0,11.7,2.9,2700,0.648
02/07/1991,0,11.6,2.9,2510,0.6024
03/07/1991,0,11.9,2.9,2320,0.5568
04/07/1991,0,13.2,3.1,2140,0.5136
05/07/1991,0,15.9,3.6,1970,0.4728
06/07/1991,0,17,3.8,1970,0.4728
07/07/1991,0,17.7,3.9,1640,0.3936
08/07/1991,0,16.9,3.8,1490,0.3576
09/07/1991,0,18.8,4.1,1490,0.3576
10/07/1991,0,19.8,4.2,1340,0.3216
11/07/1991,0.1,20.4,4.3,1210,0.2904
12/07/1991,8.6,17.7,3.9,1340,0.3216
13/07/1991,9.5,15.7,3.5,1640,0.3936
14/07/1991,0,16.3,3.6,1800,0.432
15/07/1991,0,16.7,3.7,1490,0.3576
16/07/1991,0,16.4,3.6,1490,0.3576
17/07/1991,0,17.1,3.7,1340,0.3216
18/07/1991,0,20.5,4.3,1210,0.2904
19/07/1991,13.7,19.6,4.1,1070,0.2568
20/07/1991,0.1,18,3.9,1340,0.3216
21/07/1991,0,15.9,3.5,1210,0.2904
22/07/1991,0,14.5,3.2,1070,0.2568
23/07/1991,0,13.8,3.1,1070,0.2568
24/07/1991,0,15.6,3.4,835,0.2004
25/07/1991,0,17.3,3.7,725,0.174
26/07/1991,0,20,4.1,725,0.174
27/07/1991,0,22.1,4.4,725,0.174
28/07/1991,0,21.8,4.3,725,0.174
29/07/1991,0,23.1,4.5,725,0.174
30/07/1991,0.2,21.9,4.3,620,0.1488
31/07/1991,0,20.4,4.1,620,0.1488
01/08/1991,0,20.2,4,530,0.1272
02/08/1991,0.6,20,4,530,0.1272
03/08/1991,1.8,16,3.3,530,0.1272
04/08/1991,0,17.2,3.5,530,0.1272
05/08/1991,0,20.5,4,440,0.1056
06/08/1991,0,21.3,4.1,440,0.1056
07/08/1991,0.3,19.4,3.8,440,0.1056
08/08/1991,2.6,15.8,3.2,440,0.1056
09/08/1991,2.8,14.5,3,440,0.1056
10/08/1991,0.3,14.2,2.9,440,0.1056
11/08/1991,8,15.1,3.1,620,0.1488
12/08/1991,0,16.8,3.3,725,0.174
13/08/1991,0,17.7,3.4,835,0.2004
14/08/1991,6.8,22.3,4.1,725,0.174
15/08/1991,66.8,12.8,2.6,835,0.2004
16/08/1991,1.6,12.2,2.5,12400,2.976
17/08/1991,12.8,13,2.6,4360,1.0464
18/08/1991,9.8,11.4,2.4,3270,0.7848
19/08/1991,1.8,12.3,2.5,4590,1.1016
20/08/1991,0.8,13.5,2.6,4840,1.1616
21/08/1991,0.1,14.8,2.8,4360,1.0464
22/08/1991,0,15.6,2.9,3470,0.8328
23/08/1991,12.9,12.6,2.5,3270,0.7848
24/08/1991,6.1,10.9,2.2,4840,1.1616
25/08/1991,14.5,11.8,2.3,4130,0.9912
26/08/1991,9.4,12.2,2.4,6150,1.476
27/08/1991,0.2,11,2.2,8250,1.98
28/08/1991,0,11.1,2.2,7600,1.824
29/08/1991,1.1,13.9,2.6,6150,1.476
30/08/1991,0.2,16.9,2.9,5100,1.224
31/08/1991,0,18.2,3.1,4840,1.1616
01/09/1991,0,20,3.3,4360,1.0464
02/09/1991,9.7,17.6,2.9,3690,0.8856
03/09/1991,0,14.7,2.5,4360,1.0464
04/09/1991,0,13.9,2.4,4130,0.9912
05/09/1991,0,14.9,2.5,3470,0.8328
06/09/1991,0,17.8,2.9,3070,0.7368
07/09/1991,0,17.2,2.8,2690,0.6456
08/09/1991,0.2,18.3,2.9,2690,0.6456
09/09/1991,17.5,18,2.8,2690,0.6456
10/09/1991,12.9,14.7,2.4,4590,1.1016
11/09/1991,0,14.1,2.3,5350,1.284
12/09/1991,0,16.7,2.6,4130,0.9912
13/09/1991,3.4,18.1,2.7,3900,0.936
14/09/1991,0.8,16.7,2.5,4130,0.9912
15/09/1991,0,13.2,2.1,4130,0.9912
16/09/1991,0,9.9,1.7,3470,0.8328
17/09/1991,0,14.6,2.2,2330,0.5592
18/09/1991,0,16.1,2.3,2000,0.48
19/09/1991,10.6,16.4,2.3,1850,0.444
20/09/1991,5.6,15.1,2.2,2000,0.48
21/09/1991,0,9.4,1.6,2170,0.5208
22/09/1991,3,7,1.3,2000,0.48
23/09/1991,1.6,6.7,1.2,2000,0.48
24/09/1991,0,7.5,1.3,2000,0.48
25/09/1991,0,8.2,1.4,1850,0.444
26/09/1991,0,8.1,1.3,1850,0.444
27/09/1991,0,9.8,1.5,2170,0.5208
28/09/1991,0,11.2,1.6,2170,0.5208
29/09/1991,0,11.2,1.6,2170,0.5208
30/09/1991,0,13.2,1.8,2000,0.48
01/10/1991,0,13.4,1.8,1850,0.444
02/10/1991,0,15.1,1.9,1850,0.444
03/10/1991,0,16.6,2,1850,0.444
04/10/1991,3.4,15.8,1.9,1700,0.408
05/10/1991,0,10,1.4,1700,0.408
06/10/1991,10.6,9.8,1.4,1700,0.408
07/10/1991,0,15,1.8,1850,0.444
08/10/1991,0,16,1.9,1850,0.444
09/10/1991,0,17.7,2,1850,0.444
10/10/1991,26.2,16.6,1.9,1700,0.408
11/10/1991,3.6,13.5,1.6,5100,1.224
12/10/1991,1.7,12.7,1.5,4360,1.0464
13/10/1991,14.7,10.8,1.3,3690,0.8856
14/10/1991,3.9,9.3,1.2,4360,1.0464
15/10/1991,8.1,11.1,1.3,4840,1.1616
16/10/1991,7.1,11,1.3,5100,1.224
17/10/1991,0,8.5,1.1,6700,1.608
18/10/1991,0,8,1,5600,1.344
19/10/1991,0,7.1,0.9,5600,1.344
20/10/1991,0.4,10.2,1.2,4590,1.1016
21/10/1991,1.2,12.6,1.3,3900,0.936
22/10/1991,15,11.9,1.2,4130,0.9912
23/10/1991,2.6,12,1.2,7300,1.752
24/10/1991,3.4,9.7,1.1,6400,1.536
25/10/1991,30.8,11.2,1.2,6150,1.476
26/10/1991,10.1,6.6,0.8,23700,5.688
27/10/1991,6.1,6.4,0.8,25400,6.096
28/10/1991,0.1,7.2,0.8,19600,4.704
29/10/1991,7.4,6.7,0.8,14100,3.384
30/10/1991,0.6,5,0.6,12900,3.096
31/10/1991,3.3,5.6,0.7,12100,2.904
01/11/1991,0.6,9.9,1,10600,2.544
02/11/1991,0,7.2,0.8,9550,2.292
03/11/1991,0,2.8,0.5,8900,2.136
04/11/1991,2.4,6.2,0.7,7300,1.752
05/11/1991,6.8,7.9,0.8,7300,1.752
06/11/1991,3.1,10.4,0.9,7600,1.824
07/11/1991,3.3,11.6,1,7600,1.824
08/11/1991,7.8,12,1,7600,1.824
09/11/1991,1.4,6.4,0.7,8250,1.98
10/11/1991,0.6,1.2,0.3,8550,2.052
11/11/1991,0.4,1.3,0.3,7600,1.824
12/11/1991,5.9,5.2,0.6,7600,1.824
13/11/1991,9.2,5.9,0.6,8900,2.136
14/11/1991,5.4,5.9,0.6,11000,2.64
15/11/1991,2,2.1,0.4,10600,2.544
16/11/1991,1.3,0.8,0.3,9550,2.292
17/11/1991,0,0.2,0.3,9550,2.292
18/11/1991,7.9,0.6,0.3,8550,2.052
19/11/1991,0.2,2.4,0.4,9550,2.292
20/11/1991,0,2.1,0.4,8250,1.98
21/11/1991,0,1.5,0.3,7600,1.824
22/11/1991,0,0.7,0.3,7000,1.68
23/11/1991,0,-1.2,0.2,6400,1.536
24/11/1991,0,-2.9,0.1,5600,1.344
25/11/1991,0,-0.6,0.2,5600,1.344
26/11/1991,0,3.1,0.4,5600,1.344
27/11/1991,0,3.1,0.4,5100,1.224
28/11/1991,0,2.3,0.3,4590,1.1016
29/11/1991,0,5.7,0.5,4360,1.0464
30/11/1991,0,5,0.4,4130,0.9912
01/12/1991,0,5.8,0.5,3690,0.8856
02/12/1991,0,4.7,0.4,3470,0.8328
03/12/1991,0,6.9,0.5,3270,0.7848
04/12/1991,0,6.8,0.5,3270,0.7848
05/12/1991,0,7.6,0.5,3070,0.7368
06/12/1991,0,5.9,0.5,2880,0.6912
07/12/1991,0,5.9,0.5,3070,0.7368
08/12/1991,3.2,6.5,0.5,2690,0.6456
09/12/1991,2.6,8.5,0.6,2690,0.6456
10/12/1991,10.7,11.4,0.7,4360,1.0464
11/12/1991,6.3,8.4,0.6,5350,1.284
12/12/1991,0,3.4,0.4,4590,1.1016
13/12/1991,1.5,6.7,0.5,4360,1.0464
14/12/1991,2.5,7,0.5,4840,1.1616
15/12/1991,6.2,5.5,0.4,4130,0.9912
16/12/1991,20.9,2.9,0.3,3900,0.936
17/12/1991,8.2,9.2,0.6,13300,3.192
18/12/1991,13.7,2.5,0.3,12900,3.096
19/12/1991,12.6,-0.4,0.2,15400,3.696
20/12/1991,0.3,-1.8,0.1,20100,4.824
21/12/1991,0.4,-3.7,0.1,19100,4.584
22/12/1991,2.3,-4,0,17700,4.248
23/12/1991,2.7,-2.5,0.1,15400,3.696
24/12/1991,0,1,0.3,14100,3.384
25/12/1991,0,-2.7,0.1,13300,3.192
26/12/1991,0,-2.4,0.1,12500,3
27/12/1991,0.4,1.3,0.3,11000,2.64
28/12/1991,0.7,3.1,0.4,10300,2.472
29/12/1991,19.5,2.1,0.3,9550,2.292
30/12/1991,17.8,1,0.3,12900,3.096
31/12/1991,0.9,-0.8,0.2,14100,3.384
01/01/1992,5.4,-1.4,0.2,13800,3.312
02/01/1992,0.2,-3.1,0.1,12500,3
03/01/1992,2.5,-4.4,0,7500,1.8
04/01/1992,6.9,1.9,0.3,12500,3
05/01/1992,5.9,3.2,0.4,22300,5.352
06/01/1992,2.5,3.1,0.4,26400,6.336
07/01/1992,0.9,1.6,0.3,25200,6.048
08/01/1992,0.8,-0.3,0.2,22900,5.496
09/01/1992,2.6,0.9,0.3,21200,5.088
10/01/1992,0,0.8,0.3,17600,4.224
11/01/1992,0.1,-3.9,0,14200,3.408
12/01/1992,0.6,-6.2,0,11600,2.784
13/01/1992,0,-7.5,0,11200,2.688
14/01/1992,0,-3.9,0.1,9650,2.316
15/01/1992,0,-3.4,0.1,9650,2.316
16/01/1992,0,-6.1,0,8200,1.968
17/01/1992,0,-5.4,0,7500,1.8
18/01/1992,0,-2.4,0.1,6850,1.644
19/01/1992,0,1.6,0.3,5600,1.344
20/01/1992,1.5,2.5,0.4,5600,1.344
21/01/1992,8.7,2.8,0.4,6250,1.5
22/01/1992,6.5,4.6,0.5,8550,2.052
23/01/1992,10.7,4,0.5,8200,1.968
24/01/1992,7.6,8.6,0.7,12100,2.904
25/01/1992,0,2.5,0.4,14200,3.408
26/01/1992,0,-0.3,0.3,12900,3.096
27/01/1992,0,-3.8,0.1,12100,2.904
28/01/1992,0,-1.5,0.2,10800,2.592
29/01/1992,0,2.4,0.4,9650,2.316
30/01/1992,0,7.4,0.7,8550,2.052
31/01/1992,10.1,7.4,0.7,9300,2.232
01/02/1992,1.8,2.7,0.4,9650,2.316
02/02/1992,5.7,4.8,0.6,9300,2.232
03/02/1992,22.3,6.1,0.6,9650,2.316
04/02/1992,4.5,10.9,0.9,21200,5.088
05/02/1992,0,9.3,0.9,27700,6.648
06/02/1992,3.4,7.2,0.7,24600,5.904
07/02/1992,0,4.9,0.6,22900,5.496
08/02/1992,0,6.3,0.7,19100,4.584
09/02/1992,2.2,9.6,0.9,17100,4.104
10/02/1992,1.5,5.5,0.7,16600,3.984
11/02/1992,0,2.1,0.5,12500,3
12/02/1992,0,0.7,0.4,10400,2.496
13/02/1992,3.6,3.8,0.6,9650,2.316
14/02/1992,0,4.6,0.7,8550,2.052
15/02/1992,0.1,4.3,0.6,8200,1.968
16/02/1992,10.5,5.5,0.7,8200,1.968
17/02/1992,0,3.9,0.6,8550,2.052
18/02/1992,0,2.9,0.6,7850,1.884
19/02/1992,0,4.1,0.7,7200,1.728
20/02/1992,0,5.4,0.8,7200,1.728
21/02/1992,0,4.6,0.7,6250,1.5
22/02/1992,6.4,7.1,0.9,5600,1.344
23/02/1992,19.7,5.1,0.8,8200,1.968
24/02/1992,1.1,5.5,0.8,15600,3.744
25/02/1992,0,5.3,0.8,11200,2.688
26/02/1992,0,4.7,0.8,11200,2.688
27/02/1992,0,2.7,0.6,10800,2.592
28/02/1992,0,0.1,0.4,10400,2.496
29/02/1992,0,-1.7,0.3,8900,2.136
01/03/1992,0,0.2,0.4,8550,2.052
02/03/1992,0,2.4,0.6,7500,1.8
03/03/1992,0,1.5,0.6,7500,1.8
04/03/1992,0,-1.3,0.3,5350,1.284
05/03/1992,0.1,4.3,0.8,5350,1.284
06/03/1992,13,6.3,1,5600,1.344
07/03/1992,5.6,5,0.9,7500,1.8
08/03/1992,11.4,2,0.7,6850,1.644
09/03/1992,0.4,2.7,0.7,7500,1.8
10/03/1992,4.8,3.7,0.8,7200,1.728
11/03/1992,0.4,2.2,0.7,10000,2.4
12/03/1992,4.7,3.6,0.8,6550,1.572
13/03/1992,9.7,3.4,0.8,7500,1.8
14/03/1992,11.7,0.3,0.5,8900,2.136
15/03/1992,3.5,0.5,0.6,10000,2.4
16/03/1992,0.2,0.6,0.6,10800,2.592
17/03/1992,0,1.2,0.6,11200,2.688
18/03/1992,0,4,1,12100,2.904
19/03/1992,10.6,6.2,1.2,14700,3.528
20/03/1992,8.9,4.1,1,17600,4.224
21/03/1992,1,4.6,1,21200,5.088
22/03/1992,5.3,2.3,0.8,19600,4.704
23/03/1992,0.3,1,0.7,18600,4.464
24/03/1992,1.2,3.7,1,15600,3.744
25/03/1992,1.4,4.5,1.1,13800,3.312
26/03/1992,9.8,6.6,1.3,13300,3.192
27/03/1992,5.1,11.6,1.9,14700,3.528
28/03/1992,3.3,11.2,1.9,16600,3.984
29/03/1992,0,8.4,1.6,15600,3.744
30/03/1992,1.5,5.2,1.2,14700,3.528
31/03/1992,0.2,10.4,1.8,13800,3.312
01/04/1992,0,12.7,2.1,13300,3.192
02/04/1992,0.3,6.5,1.4,12100,2.904
03/04/1992,3.2,2.1,0.9,10800,2.592
04/04/1992,1.9,0.8,0.7,9650,2.316
05/04/1992,0.1,1.1,0.7,8550,2.052
06/04/1992,0,1.5,0.8,7500,1.8
07/04/1992,0,3.8,1.1,7850,1.884
08/04/1992,1.6,3.9,1.1,6550,1.572
09/04/1992,0.1,1.5,0.8,5600,1.344
10/04/1992,0,2.6,1,5900,1.416
11/04/1992,0,5.3,1.4,5350,1.284
12/04/1992,0,8.7,1.8,4780,1.1472
13/04/1992,0,9.5,1.9,3990,0.9576
14/04/1992,3.2,10.2,2,3990,0.9576
15/04/1992,11.4,8,1.7,3750,0.9
16/04/1992,4.8,8.9,1.9,4510,1.0824
17/04/1992,7.6,9.2,1.9,5600,1.344
18/04/1992,1.1,8.7,1.9,6850,1.644
19/04/1992,0.4,8.7,1.9,5900,1.416
20/04/1992,3.8,3.6,1.2,5050,1.212
21/04/1992,9.4,2.5,1.1,4780,1.1472
22/04/1992,8.2,3.2,1.2,5900,1.416
23/04/1992,0,3.8,1.3,7500,1.8
24/04/1992,0.9,3.3,1.2,6850,1.644
25/04/1992,0.2,5.3,1.5,7850,1.884
26/04/1992,5.9,5,1.5,6850,1.644
27/04/1992,2,4.5,1.4,7200,1.728
28/04/1992,0,6.6,1.7,7500,1.8
29/04/1992,1,8.1,2,8200,1.968
30/04/1992,0.1,9.4,2.2,7500,1.8
01/05/1992,0.1,9.3,2.1,7200,1.728
02/05/1992,2.2,9.9,2.3,6550,1.572
03/05/1992,4,8.7,2.1,6250,1.5
04/05/1992,1.6,9.2,2.2,5900,1.416
05/05/1992,0.1,8.1,2,6250,1.5
06/05/1992,6.9,8.4,2.1,5600,1.344
07/05/1992,4.5,10.3,2.4,5900,1.416
08/05/1992,6.5,9.9,2.3,6250,1.5
09/05/1992,0.1,6,1.8,7500,1.8
10/05/1992,0,7.9,2.1,6250,1.5
11/05/1992,0,12.5,2.8,5600,1.344
12/05/1992,0.1,15.1,3.2,5350,1.284
13/05/1992,3.1,11.1,2.6,5050,1.212
14/05/1992,2.3,10,2.4,5050,1.212
15/05/1992,0,10.9,2.6,4780,1.1472
16/05/1992,0,8.2,2.1,4510,1.0824
17/05/1992,0,8.6,2.2,4250,1.02
18/05/1992,0,10.2,2.5,3990,0.9576
19/05/1992,0.9,11.3,2.7,3750,0.9
20/05/1992,1.3,11.2,2.7,3750,0.9
